id,question,answer,image_source,category,response
384,Is there a spoon in the image?,yes,COCO_val2014_000000350898,adversarial,yes
385,Is there a bowl in the image?,no,COCO_val2014_000000350898,adversarial,yes
386,Is there a bottle in the image?,yes,COCO_val2014_000000350898,adversarial,yes
387,Is there a person in the image?,no,COCO_val2014_000000350898,adversarial,no
388,Is there a refrigerator in the image?,yes,COCO_val2014_000000350898,adversarial,yes
389,Is there a chair in the image?,no,COCO_val2014_000000350898,adversarial,yes
390,Is there a sink in the image?,yes,COCO_val2014_000000170365,adversarial,yes
391,Is there a bottle in the image?,no,COCO_val2014_000000170365,adversarial,yes
392,Is there a potted plant in the image?,yes,COCO_val2014_000000170365,adversarial,yes
393,Is there a person in the image?,no,COCO_val2014_000000170365,adversarial,no
394,Is there a toilet in the image?,yes,COCO_val2014_000000170365,adversarial,yes
395,Is there a vase in the image?,no,COCO_val2014_000000170365,adversarial,yes
396,Is there a backpack in the image?,yes,COCO_val2014_000000021645,adversarial,no
397,Is there a person in the image?,no,COCO_val2014_000000021645,adversarial,no
398,Is there a clock in the image?,yes,COCO_val2014_000000021645,adversarial,yes
399,Is there a car in the image?,no,COCO_val2014_000000021645,adversarial,no
400,Is there a couch in the image?,yes,COCO_val2014_000000021645,adversarial,yes
401,Is there a tv in the image?,no,COCO_val2014_000000021645,adversarial,no
402,Is there a person in the image?,yes,COCO_val2014_000000528905,adversarial,yes
403,Is there a dining table in the image?,no,COCO_val2014_000000528905,adversarial,no
404,Is there a car in the image?,yes,COCO_val2014_000000528905,adversarial,no
405,Is there a truck in the image?,no,COCO_val2014_000000528905,adversarial,no
406,Is there a frisbee in the image?,yes,COCO_val2014_000000528905,adversarial,yes
407,Is there a dog in the image?,no,COCO_val2014_000000528905,adversarial,no
408,Is there a person in the image?,yes,COCO_val2014_000000239347,adversarial,yes
409,Is there a car in the image?,no,COCO_val2014_000000239347,adversarial,no
410,Is there a bed in the image?,yes,COCO_val2014_000000239347,adversarial,yes
411,Is there a book in the image?,no,COCO_val2014_000000239347,adversarial,yes
412,Is there a tie in the image?,yes,COCO_val2014_000000239347,adversarial,yes
413,Is there a dining table in the image?,no,COCO_val2014_000000239347,adversarial,yes
414,Is there a tv in the image?,yes,COCO_val2014_000000007320,adversarial,yes
415,Is there a chair in the image?,no,COCO_val2014_000000007320,adversarial,yes
416,Is there a person in the image?,yes,COCO_val2014_000000007320,adversarial,yes
417,Is there a car in the image?,no,COCO_val2014_000000007320,adversarial,no
418,Is there a remote in the image?,yes,COCO_val2014_000000007320,adversarial,yes
419,Is there a couch in the image?,no,COCO_val2014_000000007320,adversarial,yes
420,Is there a chair in the image?,yes,COCO_val2014_000000249715,adversarial,yes
421,Is there a dining table in the image?,no,COCO_val2014_000000249715,adversarial,no
422,Is there a person in the image?,yes,COCO_val2014_000000249715,adversarial,yes
423,Is there a car in the image?,no,COCO_val2014_000000249715,adversarial,no
424,Is there a remote in the image?,yes,COCO_val2014_000000249715,adversarial,yes
425,Is there a tv in the image?,no,COCO_val2014_000000249715,adversarial,no
426,Is there a person in the image?,yes,COCO_val2014_000000080022,adversarial,yes
427,Is there a car in the image?,no,COCO_val2014_000000080022,adversarial,no
428,Is there a sports ball in the image?,yes,COCO_val2014_000000080022,adversarial,no
429,Is there a baseball glove in the image?,no,COCO_val2014_000000080022,adversarial,no
430,Is there a tennis racket in the image?,yes,COCO_val2014_000000080022,adversarial,yes
431,Is there a chair in the image?,no,COCO_val2014_000000080022,adversarial,no
432,Is there a person in the image?,yes,COCO_val2014_000000564336,adversarial,yes
433,Is there a handbag in the image?,no,COCO_val2014_000000564336,adversarial,no
434,Is there a truck in the image?,yes,COCO_val2014_000000564336,adversarial,no
435,Is there a traffic light in the image?,no,COCO_val2014_000000564336,adversarial,no
436,Is there a laptop in the image?,yes,COCO_val2014_000000564336,adversarial,yes
437,Is there a tv in the image?,no,COCO_val2014_000000564336,adversarial,no
438,Is there a chair in the image?,yes,COCO_val2014_000000231589,adversarial,yes
439,Is there a dining table in the image?,no,COCO_val2014_000000231589,adversarial,no
440,Is there a person in the image?,yes,COCO_val2014_000000231589,adversarial,no
441,Is there a car in the image?,no,COCO_val2014_000000231589,adversarial,no
442,Is there a couch in the image?,yes,COCO_val2014_000000231589,adversarial,yes
443,Is there a tv in the image?,no,COCO_val2014_000000231589,adversarial,yes
444,Is there a person in the image?,yes,COCO_val2014_000000465275,adversarial,no
445,Is there a car in the image?,no,COCO_val2014_000000465275,adversarial,no
446,Is there a clock in the image?,yes,COCO_val2014_000000465275,adversarial,no
447,Is there a chair in the image?,no,COCO_val2014_000000465275,adversarial,yes
448,Is there a couch in the image?,yes,COCO_val2014_000000465275,adversarial,yes
449,Is there a tv in the image?,no,COCO_val2014_000000465275,adversarial,yes
450,Is there a baseball glove in the image?,yes,COCO_val2014_000000083275,adversarial,no
451,Is there a dog in the image?,no,COCO_val2014_000000083275,adversarial,no
452,Is there a person in the image?,yes,COCO_val2014_000000083275,adversarial,yes
453,Is there a car in the image?,no,COCO_val2014_000000083275,adversarial,no
454,Is there a sports ball in the image?,yes,COCO_val2014_000000083275,adversarial,yes
455,Is there a tennis racket in the image?,no,COCO_val2014_000000083275,adversarial,yes
456,Is there a snowboard in the image?,yes,COCO_val2014_000000406403,adversarial,yes
457,Is there a backpack in the image?,no,COCO_val2014_000000406403,adversarial,no
458,Is there a person in the image?,yes,COCO_val2014_000000406403,adversarial,yes
459,Is there a car in the image?,no,COCO_val2014_000000406403,adversarial,no
460,Is there a skis in the image?,yes,COCO_val2014_000000406403,adversarial,yes
461,Is there a dog in the image?,no,COCO_val2014_000000406403,adversarial,no
462,Is there a person in the image?,yes,COCO_val2014_000000131018,adversarial,no
463,Is there a car in the image?,no,COCO_val2014_000000131018,adversarial,no
464,Is there a bowl in the image?,yes,COCO_val2014_000000131018,adversarial,yes
465,Is there a dining table in the image?,no,COCO_val2014_000000131018,adversarial,no
466,Is there a scissors in the image?,yes,COCO_val2014_000000131018,adversarial,yes
467,Is there a sandwich in the image?,no,COCO_val2014_000000131018,adversarial,no
468,Is there a chair in the image?,yes,COCO_val2014_000000332625,adversarial,yes
469,Is there a dining table in the image?,no,COCO_val2014_000000332625,adversarial,yes
470,Is there a person in the image?,yes,COCO_val2014_000000332625,adversarial,yes
471,Is there a car in the image?,no,COCO_val2014_000000332625,adversarial,yes
472,Is there an airplane in the imange?,yes,COCO_val2014_000000332625,adversarial,yes
473,Is there a truck in the image?,no,COCO_val2014_000000332625,adversarial,yes
474,Is there a dog in the image?,yes,COCO_val2014_000000332025,adversarial,yes
475,Is there a car in the image?,no,COCO_val2014_000000332025,adversarial,no
476,Is there a person in the image?,yes,COCO_val2014_000000332025,adversarial,yes
477,Is there a dining table in the image?,no,COCO_val2014_000000332025,adversarial,no
478,Is there a backpack in the image?,yes,COCO_val2014_000000332025,adversarial,no
479,Is there a handbag in the image?,no,COCO_val2014_000000332025,adversarial,no
480,Is there a person in the image?,yes,COCO_val2014_000000318204,adversarial,no
481,Is there a car in the image?,no,COCO_val2014_000000318204,adversarial,no
482,Is there a horse in the image?,yes,COCO_val2014_000000318204,adversarial,yes
483,Is there a dog in the image?,no,COCO_val2014_000000318204,adversarial,yes
484,Is there a sheep in the image?,yes,COCO_val2014_000000318204,adversarial,yes
485,Is there a truck in the image?,no,COCO_val2014_000000318204,adversarial,no
486,Is there a person in the image?,yes,COCO_val2014_000000455157,adversarial,yes
487,Is there a car in the image?,no,COCO_val2014_000000455157,adversarial,no
488,Is there a laptop in the image?,yes,COCO_val2014_000000455157,adversarial,no
489,Is there a tv in the image?,no,COCO_val2014_000000455157,adversarial,no
490,Is there a dining table in the image?,yes,COCO_val2014_000000455157,adversarial,yes
491,Is there a cup in the image?,no,COCO_val2014_000000455157,adversarial,no
492,Is there a bird in the image?,yes,COCO_val2014_000000069189,adversarial,yes
493,Is there a boat in the image?,no,COCO_val2014_000000069189,adversarial,no
494,Is there a person in the image?,yes,COCO_val2014_000000069189,adversarial,yes
495,Is there a dining table in the image?,no,COCO_val2014_000000069189,adversarial,no
496,Is there a handbag in the image?,yes,COCO_val2014_000000069189,adversarial,no
497,Is there a backpack in the image?,no,COCO_val2014_000000069189,adversarial,no
498,Is there a backpack in the image?,yes,COCO_val2014_000000199764,adversarial,no
499,Is there a skis in the image?,no,COCO_val2014_000000199764,adversarial,no
500,Is there a truck in the image?,yes,COCO_val2014_000000199764,adversarial,no
501,Is there a car in the image?,no,COCO_val2014_000000199764,adversarial,no
502,Is there a person in the image?,yes,COCO_val2014_000000199764,adversarial,yes
503,Is there a cup in the image?,no,COCO_val2014_000000199764,adversarial,no
504,Is there a vase in the image?,yes,COCO_val2014_000000148766,adversarial,yes
505,Is there a dining table in the image?,no,COCO_val2014_000000148766,adversarial,yes
506,Is there a bowl in the image?,yes,COCO_val2014_000000148766,adversarial,yes
507,Is there a cup in the image?,no,COCO_val2014_000000148766,adversarial,yes
508,Is there a toilet in the image?,yes,COCO_val2014_000000148766,adversarial,yes
509,Is there a sink in the image?,no,COCO_val2014_000000148766,adversarial,yes
510,Is there a person in the image?,yes,COCO_val2014_000000175506,adversarial,no
511,Is there a car in the image?,no,COCO_val2014_000000175506,adversarial,no
512,Is there an orange in the imange?,yes,COCO_val2014_000000175506,adversarial,yes
513,Is there a dining table in the image?,no,COCO_val2014_000000175506,adversarial,no
514,Is there a frisbee in the image?,yes,COCO_val2014_000000175506,adversarial,yes
515,Is there a dog in the image?,no,COCO_val2014_000000175506,adversarial,no
516,Is there a tv in the image?,yes,COCO_val2014_000000353096,adversarial,no
517,Is there a person in the image?,no,COCO_val2014_000000353096,adversarial,no
518,Is there a mouse in the image?,yes,COCO_val2014_000000353096,adversarial,yes
519,Is there a chair in the image?,no,COCO_val2014_000000353096,adversarial,no
520,Is there a laptop in the image?,yes,COCO_val2014_000000353096,adversarial,no
521,Is there a cell phone in the image?,no,COCO_val2014_000000353096,adversarial,no
522,Is there a chair in the image?,yes,COCO_val2014_000000207205,adversarial,yes
523,Is there a person in the image?,no,COCO_val2014_000000207205,adversarial,no
524,Is there a broccoli in the image?,yes,COCO_val2014_000000207205,adversarial,yes
525,Is there a dining table in the image?,no,COCO_val2014_000000207205,adversarial,yes
526,Is there a carrot in the image?,yes,COCO_val2014_000000207205,adversarial,yes
527,Is there a bowl in the image?,no,COCO_val2014_000000207205,adversarial,yes
528,Is there a person in the image?,yes,COCO_val2014_000000427113,adversarial,no
529,Is there a car in the image?,no,COCO_val2014_000000427113,adversarial,no
530,Is there a bench in the image?,yes,COCO_val2014_000000427113,adversarial,yes
531,Is there a dining table in the image?,no,COCO_val2014_000000427113,adversarial,no
532,Is there a clock in the image?,yes,COCO_val2014_000000427113,adversarial,no
533,Is there a chair in the image?,no,COCO_val2014_000000427113,adversarial,yes
534,Is there a sink in the image?,yes,COCO_val2014_000000498374,adversarial,yes
535,Is there a bottle in the image?,no,COCO_val2014_000000498374,adversarial,yes
536,Is there a person in the image?,yes,COCO_val2014_000000498374,adversarial,yes
537,Is there a car in the image?,no,COCO_val2014_000000498374,adversarial,no
538,Is there a toilet in the image?,yes,COCO_val2014_000000498374,adversarial,yes
539,Is there a vase in the image?,no,COCO_val2014_000000498374,adversarial,yes
540,Is there a truck in the image?,yes,COCO_val2014_000000013348,adversarial,no
541,Is there a car in the image?,no,COCO_val2014_000000013348,adversarial,no
542,Is there a person in the image?,yes,COCO_val2014_000000013348,adversarial,no
543,Is there a dining table in the image?,no,COCO_val2014_000000013348,adversarial,no
544,Is there an airplane in the imange?,yes,COCO_val2014_000000013348,adversarial,yes
545,Is there a backpack in the image?,no,COCO_val2014_000000013348,adversarial,no
546,Is there a traffic light in the image?,yes,COCO_val2014_000000081336,adversarial,yes
547,Is there a bus in the image?,no,COCO_val2014_000000081336,adversarial,yes
548,Is there a truck in the image?,yes,COCO_val2014_000000081336,adversarial,yes
549,Is there a motorcycle in the image?,no,COCO_val2014_000000081336,adversarial,yes
550,Is there a person in the image?,yes,COCO_val2014_000000081336,adversarial,no
551,Is there a dining table in the image?,no,COCO_val2014_000000081336,adversarial,no
552,Is there a dog in the image?,yes,COCO_val2014_000000190185,adversarial,no
553,Is there a person in the image?,no,COCO_val2014_000000190185,adversarial,no
554,Is there a bowl in the image?,yes,COCO_val2014_000000190185,adversarial,no
