id,question,answer,image_source,category,response
1524,Is there a baseball glove in the image?,yes,COCO_val2014_000000524979,adversarial,yes
1525,Is there a baseball bat in the image?,no,COCO_val2014_000000524979,adversarial,yes
1526,Is there a person in the image?,yes,COCO_val2014_000000524979,adversarial,yes
1527,Is there a car in the image?,no,COCO_val2014_000000524979,adversarial,no
1528,Is there a sports ball in the image?,yes,COCO_val2014_000000524979,adversarial,yes
1529,Is there a tennis racket in the image?,no,COCO_val2014_000000524979,adversarial,yes
1530,Is there a handbag in the image?,yes,COCO_val2014_000000070813,adversarial,no
1531,Is there a person in the image?,no,COCO_val2014_000000070813,adversarial,no
1532,Is there a bed in the image?,yes,COCO_val2014_000000070813,adversarial,yes
1533,Is there a book in the image?,no,COCO_val2014_000000070813,adversarial,no
1534,Is there a bottle in the image?,yes,COCO_val2014_000000070813,adversarial,yes
1535,Is there a cup in the image?,no,COCO_val2014_000000070813,adversarial,yes
1536,Is there a sandwich in the image?,yes,COCO_val2014_000000318209,adversarial,yes
1537,Is there a cup in the image?,no,COCO_val2014_000000318209,adversarial,yes
1538,Is there a fork in the image?,yes,COCO_val2014_000000318209,adversarial,yes
1539,Is there a person in the image?,no,COCO_val2014_000000318209,adversarial,no
1540,Is there a dining table in the image?,yes,COCO_val2014_000000318209,adversarial,yes
1541,Is there a chair in the image?,no,COCO_val2014_000000318209,adversarial,yes
1542,Is there a bird in the image?,yes,COCO_val2014_000000016775,adversarial,yes
1543,Is there a car in the image?,no,COCO_val2014_000000016775,adversarial,no
1544,Is there a truck in the image?,yes,COCO_val2014_000000016775,adversarial,yes
1545,Is there a traffic light in the image?,no,COCO_val2014_000000016775,adversarial,yes
1546,Is there a person in the image?,yes,COCO_val2014_000000016775,adversarial,no
1547,Is there a dining table in the image?,no,COCO_val2014_000000016775,adversarial,yes
1548,Is there a truck in the image?,yes,COCO_val2014_000000015338,adversarial,yes
1549,Is there a traffic light in the image?,no,COCO_val2014_000000015338,adversarial,yes
1550,Is there a person in the image?,yes,COCO_val2014_000000015338,adversarial,no
1551,Is there a dining table in the image?,no,COCO_val2014_000000015338,adversarial,no
1552,Is there a sports ball in the image?,yes,COCO_val2014_000000015338,adversarial,yes
1553,Is there a tennis racket in the image?,no,COCO_val2014_000000015338,adversarial,yes
1554,Is there a backpack in the image?,yes,COCO_val2014_000000441156,adversarial,yes
1555,Is there a skis in the image?,no,COCO_val2014_000000441156,adversarial,no
1556,Is there a person in the image?,yes,COCO_val2014_000000441156,adversarial,yes
1557,Is there a car in the image?,no,COCO_val2014_000000441156,adversarial,no
1558,Is there an elephant in the imange?,yes,COCO_val2014_000000441156,adversarial,yes
1559,Is there a dining table in the image?,no,COCO_val2014_000000441156,adversarial,no
1560,Is there a person in the image?,yes,COCO_val2014_000000408757,adversarial,yes
1561,Is there a car in the image?,no,COCO_val2014_000000408757,adversarial,no
1562,Is there a kite in the image?,yes,COCO_val2014_000000408757,adversarial,yes
1563,Is there a surfboard in the image?,no,COCO_val2014_000000408757,adversarial,no
1564,Is there an umbrella in the imange?,yes,COCO_val2014_000000408757,adversarial,yes
1565,Is there a handbag in the image?,no,COCO_val2014_000000408757,adversarial,no
1566,Is there a person in the image?,yes,COCO_val2014_000000550691,adversarial,no
1567,Is there a dining table in the image?,no,COCO_val2014_000000550691,adversarial,no
1568,Is there a car in the image?,yes,COCO_val2014_000000550691,adversarial,yes
1569,Is there a truck in the image?,no,COCO_val2014_000000550691,adversarial,yes
1570,Is there a bus in the image?,yes,COCO_val2014_000000550691,adversarial,yes
1571,Is there a traffic light in the image?,no,COCO_val2014_000000550691,adversarial,yes
1572,Is there a banana in the image?,yes,COCO_val2014_000000204100,adversarial,yes
1573,Is there a dining table in the image?,no,COCO_val2014_000000204100,adversarial,no
1574,Is there a person in the image?,yes,COCO_val2014_000000204100,adversarial,yes
1575,Is there a car in the image?,no,COCO_val2014_000000204100,adversarial,no
1576,Is there a bowl in the image?,yes,COCO_val2014_000000204100,adversarial,yes
1577,Is there a cup in the image?,no,COCO_val2014_000000204100,adversarial,yes
1578,Is there a person in the image?,yes,COCO_val2014_000000468169,adversarial,yes
1579,Is there a car in the image?,no,COCO_val2014_000000468169,adversarial,no
1580,Is there a bench in the image?,yes,COCO_val2014_000000468169,adversarial,yes
1581,Is there a dining table in the image?,no,COCO_val2014_000000468169,adversarial,no
1582,Is there a sports ball in the image?,yes,COCO_val2014_000000468169,adversarial,no
1583,Is there a tennis racket in the image?,no,COCO_val2014_000000468169,adversarial,no
1584,Is there a bowl in the image?,yes,COCO_val2014_000000198312,adversarial,no
1585,Is there a cup in the image?,no,COCO_val2014_000000198312,adversarial,yes
1586,Is there a couch in the image?,yes,COCO_val2014_000000198312,adversarial,yes
1587,Is there a person in the image?,no,COCO_val2014_000000198312,adversarial,no
1588,Is there a potted plant in the image?,yes,COCO_val2014_000000198312,adversarial,yes
1589,Is there a tv in the image?,no,COCO_val2014_000000198312,adversarial,yes
1590,Is there a person in the image?,yes,COCO_val2014_000000485485,adversarial,no
1591,Is there a dining table in the image?,no,COCO_val2014_000000485485,adversarial,no
1592,Is there a car in the image?,yes,COCO_val2014_000000485485,adversarial,no
1593,Is there a truck in the image?,no,COCO_val2014_000000485485,adversarial,no
1594,Is there an elephant in the imange?,yes,COCO_val2014_000000485485,adversarial,yes
1595,Is there a chair in the image?,no,COCO_val2014_000000485485,adversarial,no
1596,Is there a backpack in the image?,yes,COCO_val2014_000000309371,adversarial,no
1597,Is there a handbag in the image?,no,COCO_val2014_000000309371,adversarial,yes
1598,Is there a person in the image?,yes,COCO_val2014_000000309371,adversarial,no
1599,Is there a car in the image?,no,COCO_val2014_000000309371,adversarial,no
1600,Is there a bench in the image?,yes,COCO_val2014_000000309371,adversarial,yes
1601,Is there a dining table in the image?,no,COCO_val2014_000000309371,adversarial,yes
1602,Is there a bird in the image?,yes,COCO_val2014_000000472143,adversarial,yes
1603,Is there a boat in the image?,no,COCO_val2014_000000472143,adversarial,no
1604,Is there a person in the image?,yes,COCO_val2014_000000472143,adversarial,yes
1605,Is there a cup in the image?,no,COCO_val2014_000000472143,adversarial,yes
1606,Is there a dining table in the image?,yes,COCO_val2014_000000472143,adversarial,no
1607,Is there a bottle in the image?,no,COCO_val2014_000000472143,adversarial,yes
1608,Is there a person in the image?,yes,COCO_val2014_000000236023,adversarial,yes
1609,Is there a car in the image?,no,COCO_val2014_000000236023,adversarial,no
1610,Is there a clock in the image?,yes,COCO_val2014_000000236023,adversarial,no
1611,Is there a chair in the image?,no,COCO_val2014_000000236023,adversarial,no
1612,Is there a bottle in the image?,yes,COCO_val2014_000000236023,adversarial,yes
1613,Is there a dining table in the image?,no,COCO_val2014_000000236023,adversarial,no
1614,Is there a snowboard in the image?,yes,COCO_val2014_000000214244,adversarial,yes
1615,Is there a backpack in the image?,no,COCO_val2014_000000214244,adversarial,no
1616,Is there a person in the image?,yes,COCO_val2014_000000214244,adversarial,yes
1617,Is there a car in the image?,no,COCO_val2014_000000214244,adversarial,no
1618,Is there a skis in the image?,yes,COCO_val2014_000000214244,adversarial,yes
1619,Is there a dog in the image?,no,COCO_val2014_000000214244,adversarial,no
1620,Is there a motorcycle in the image?,yes,COCO_val2014_000000397665,adversarial,yes
1621,Is there a truck in the image?,no,COCO_val2014_000000397665,adversarial,no
1622,Is there a person in the image?,yes,COCO_val2014_000000397665,adversarial,yes
1623,Is there a dining table in the image?,no,COCO_val2014_000000397665,adversarial,no
1624,Is there a handbag in the image?,yes,COCO_val2014_000000397665,adversarial,yes
1625,Is there a backpack in the image?,no,COCO_val2014_000000397665,adversarial,yes
1626,Is there a bowl in the image?,yes,COCO_val2014_000000183965,adversarial,yes
1627,Is there a person in the image?,no,COCO_val2014_000000183965,adversarial,no
1628,Is there a sandwich in the image?,yes,COCO_val2014_000000183965,adversarial,yes
1629,Is there a fork in the image?,no,COCO_val2014_000000183965,adversarial,yes
1630,Is there a hot dog in the image?,yes,COCO_val2014_000000183965,adversarial,yes
1631,Is there a chair in the image?,no,COCO_val2014_000000183965,adversarial,yes
1632,Is there a person in the image?,yes,COCO_val2014_000000499105,adversarial,no
1633,Is there a car in the image?,no,COCO_val2014_000000499105,adversarial,no
1634,Is there a sports ball in the image?,yes,COCO_val2014_000000499105,adversarial,no
1635,Is there a baseball glove in the image?,no,COCO_val2014_000000499105,adversarial,no
1636,Is there a tennis racket in the image?,yes,COCO_val2014_000000499105,adversarial,yes
1637,Is there a chair in the image?,no,COCO_val2014_000000499105,adversarial,no
1638,Is there a baseball glove in the image?,yes,COCO_val2014_000000259755,adversarial,yes
1639,Is there a baseball bat in the image?,no,COCO_val2014_000000259755,adversarial,no
1640,Is there a person in the image?,yes,COCO_val2014_000000259755,adversarial,yes
1641,Is there a car in the image?,no,COCO_val2014_000000259755,adversarial,no
1642,Is there a sports ball in the image?,yes,COCO_val2014_000000259755,adversarial,yes
1643,Is there a tennis racket in the image?,no,COCO_val2014_000000259755,adversarial,yes
1644,Is there a chair in the image?,yes,COCO_val2014_000000281028,adversarial,yes
1645,Is there a dining table in the image?,no,COCO_val2014_000000281028,adversarial,no
1646,Is there a person in the image?,yes,COCO_val2014_000000281028,adversarial,no
1647,Is there a handbag in the image?,no,COCO_val2014_000000281028,adversarial,no
1648,Is there a train in the image?,yes,COCO_val2014_000000281028,adversarial,yes
1649,Is there a truck in the image?,no,COCO_val2014_000000281028,adversarial,yes
1650,Is there a baseball glove in the image?,yes,COCO_val2014_000000199122,adversarial,yes
1651,Is there a dog in the image?,no,COCO_val2014_000000199122,adversarial,no
1652,Is there a person in the image?,yes,COCO_val2014_000000199122,adversarial,no
1653,Is there a car in the image?,no,COCO_val2014_000000199122,adversarial,yes
1654,Is there a sports ball in the image?,yes,COCO_val2014_000000199122,adversarial,yes
1655,Is there a tennis racket in the image?,no,COCO_val2014_000000199122,adversarial,yes
1656,Is there a bottle in the image?,yes,COCO_val2014_000000442809,adversarial,yes
1657,Is there a person in the image?,no,COCO_val2014_000000442809,adversarial,yes
1658,Is there a cake in the image?,yes,COCO_val2014_000000442809,adversarial,yes
1659,Is there a dining table in the image?,no,COCO_val2014_000000442809,adversarial,yes
1660,Is there a cup in the image?,yes,COCO_val2014_000000442809,adversarial,yes
1661,Is there a bowl in the image?,no,COCO_val2014_000000442809,adversarial,yes
1662,Is there a person in the image?,yes,COCO_val2014_000000482829,adversarial,yes
1663,Is there a car in the image?,no,COCO_val2014_000000482829,adversarial,no
1664,Is there a sports ball in the image?,yes,COCO_val2014_000000482829,adversarial,yes
1665,Is there a baseball glove in the image?,no,COCO_val2014_000000482829,adversarial,no
1666,Is there a tennis racket in the image?,yes,COCO_val2014_000000482829,adversarial,yes
1667,Is there a chair in the image?,no,COCO_val2014_000000482829,adversarial,yes
1668,Is there a clock in the image?,yes,COCO_val2014_000000097994,adversarial,yes
1669,Is there a person in the image?,no,COCO_val2014_000000097994,adversarial,no
1670,Is there a laptop in the image?,yes,COCO_val2014_000000097994,adversarial,yes
1671,Is there a chair in the image?,no,COCO_val2014_000000097994,adversarial,yes
1672,Is there a dining table in the image?,yes,COCO_val2014_000000097994,adversarial,no
1673,Is there a bowl in the image?,no,COCO_val2014_000000097994,adversarial,no
1674,Is there a tv in the image?,yes,COCO_val2014_000000246999,adversarial,no
1675,Is there a person in the image?,no,COCO_val2014_000000246999,adversarial,no
1676,Is there a clock in the image?,yes,COCO_val2014_000000246999,adversarial,yes
1677,Is there a dining table in the image?,no,COCO_val2014_000000246999,adversarial,no
1678,Is there a couch in the image?,yes,COCO_val2014_000000246999,adversarial,yes
1679,Is there a book in the image?,no,COCO_val2014_000000246999,adversarial,no
1680,Is there a snowboard in the image?,yes,COCO_val2014_000000338291,adversarial,yes
1681,Is there a skis in the image?,no,COCO_val2014_000000338291,adversarial,yes
1682,Is there a backpack in the image?,yes,COCO_val2014_000000338291,adversarial,yes
1683,Is there a handbag in the image?,no,COCO_val2014_000000338291,adversarial,no
1684,Is there a person in the image?,yes,COCO_val2014_000000338291,adversarial,yes
1685,Is there a car in the image?,no,COCO_val2014_000000338291,adversarial,no
1686,Is there a truck in the image?,yes,COCO_val2014_000000331366,adversarial,no
1687,Is there a traffic light in the image?,no,COCO_val2014_000000331366,adversarial,no
1688,Is there a person in the image?,yes,COCO_val2014_000000331366,adversarial,yes
1689,Is there a dining table in the image?,no,COCO_val2014_000000331366,adversarial,no
1690,Is there a bicycle in the image?,yes,COCO_val2014_000000331366,adversarial,yes
1691,Is there a motorcycle in the image?,no,COCO_val2014_000000331366,adversarial,no
1692,Is there a snowboard in the image?,yes,COCO_val2014_000000348524,adversarial,yes
1693,Is there a backpack in the image?,no,COCO_val2014_000000348524,adversarial,yes
1694,Is there a person in the image?,yes,COCO_val2014_000000348524,adversarial,yes
1695,Is there a car in the image?,no,COCO_val2014_000000348524,adversarial,no
1696,Is there a skis in the image?,yes,COCO_val2014_000000348524,adversarial,yes
1697,Is there a dog in the image?,no,COCO_val2014_000000348524,adversarial,no
1698,Is there a sandwich in the image?,yes,COCO_val2014_000000108189,adversarial,yes
1699,Is there a bowl in the image?,no,COCO_val2014_000000108189,adversarial,yes
1700,Is there a fork in the image?,yes,COCO_val2014_000000108189,adversarial,yes
1701,Is there a person in the image?,no,COCO_val2014_000000108189,adversarial,no
1702,Is there a dining table in the image?,yes,COCO_val2014_000000108189,adversarial,yes
1703,Is there a chair in the image?,no,COCO_val2014_000000108189,adversarial,yes
1704,Is there a tv in the image?,yes,COCO_val2014_000000301575,adversarial,yes
1705,Is there a dining table in the image?,no,COCO_val2014_000000301575,adversarial,no
1706,Is there a person in the image?,yes,COCO_val2014_000000301575,adversarial,no
1707,Is there a car in the image?,no,COCO_val2014_000000301575,adversarial,no
1708,Is there a couch in the image?,yes,COCO_val2014_000000301575,adversarial,no
1709,Is there a remote in the image?,no,COCO_val2014_000000301575,adversarial,no
1710,Is there a baseball glove in the image?,yes,COCO_val2014_000000239773,adversarial,no
1711,Is there a dog in the image?,no,COCO_val2014_000000239773,adversarial,no
1712,Is there a person in the image?,yes,COCO_val2014_000000239773,adversarial,yes
1713,Is there a car in the image?,no,COCO_val2014_000000239773,adversarial,yes
1714,Is there a sports ball in the image?,yes,COCO_val2014_000000239773,adversarial,yes
1715,Is there a tennis racket in the image?,no,COCO_val2014_000000239773,adversarial,yes
1716,Is there a person in the image?,yes,COCO_val2014_000000354976,adversarial,yes
1717,Is there a car in the image?,no,COCO_val2014_000000354976,adversarial,no
1718,Is there a clock in the image?,yes,COCO_val2014_000000354976,adversarial,yes
1719,Is there a couch in the image?,no,COCO_val2014_000000354976,adversarial,no
1720,Is there a laptop in the image?,yes,COCO_val2014_000000354976,adversarial,yes
1721,Is there a keyboard in the image?,no,COCO_val2014_000000354976,adversarial,yes
1722,Is there a person in the image?,yes,COCO_val2014_000000473199,adversarial,yes
1723,Is there a car in the image?,no,COCO_val2014_000000473199,adversarial,no
1724,Is there a handbag in the image?,yes,COCO_val2014_000000473199,adversarial,yes
1725,Is there a backpack in the image?,no,COCO_val2014_000000473199,adversarial,yes
1726,Is there a potted plant in the image?,yes,COCO_val2014_000000473199,adversarial,yes
1727,Is there a vase in the image?,no,COCO_val2014_000000473199,adversarial,yes
1728,Is there a backpack in the image?,yes,COCO_val2014_000000311759,adversarial,no
1729,Is there a person in the image?,no,COCO_val2014_000000311759,adversarial,no
1730,Is there a teddy bear in the image?,yes,COCO_val2014_000000311759,adversarial,yes
1731,Is there a bed in the image?,no,COCO_val2014_000000311759,adversarial,no
1732,Is there a bear in the image?,yes,COCO_val2014_000000311759,adversarial,yes
1733,Is there a couch in the image?,no,COCO_val2014_000000311759,adversarial,no
1734,Is there a dog in the image?,yes,COCO_val2014_000000431615,adversarial,no
1735,Is there a car in the image?,no,COCO_val2014_000000431615,adversarial,no
1736,Is there a person in the image?,yes,COCO_val2014_000000431615,adversarial,yes
1737,Is there a dining table in the image?,no,COCO_val2014_000000431615,adversarial,no
1738,Is there a boat in the image?,yes,COCO_val2014_000000431615,adversarial,yes
1739,Is there a bird in the image?,no,COCO_val2014_000000431615,adversarial,yes
1740,Is there a car in the image?,yes,COCO_val2014_000000343401,adversarial,no
1741,Is there a truck in the image?,no,COCO_val2014_000000343401,adversarial,no
1742,Is there a dog in the image?,yes,COCO_val2014_000000343401,adversarial,yes
1743,Is there a frisbee in the image?,no,COCO_val2014_000000343401,adversarial,no
1744,Is there a person in the image?,yes,COCO_val2014_000000343401,adversarial,no
1745,Is there a dining table in the image?,no,COCO_val2014_000000343401,adversarial,no
1746,Is there a banana in the image?,yes,COCO_val2014_000000246199,adversarial,yes
1747,Is there a bowl in the image?,no,COCO_val2014_000000246199,adversarial,yes
1748,Is there an orange in the imange?,yes,COCO_val2014_000000246199,adversarial,yes
1749,Is there a person in the image?,no,COCO_val2014_000000246199,adversarial,no
1750,Is there a dining table in the image?,yes,COCO_val2014_000000246199,adversarial,yes
1751,Is there a cup in the image?,no,COCO_val2014_000000246199,adversarial,yes
1752,Is there a bird in the image?,yes,COCO_val2014_000000372009,adversarial,yes
1753,Is there a person in the image?,no,COCO_val2014_000000372009,adversarial,no
1754,Is there a bed in the image?,yes,COCO_val2014_000000372009,adversarial,yes
1755,Is there a book in the image?,no,COCO_val2014_000000372009,adversarial,no
1756,Is there a teddy bear in the image?,yes,COCO_val2014_000000372009,adversarial,yes
1757,Is there a bear in the image?,no,COCO_val2014_000000372009,adversarial,yes
1758,Is there a banana in the image?,yes,COCO_val2014_000000346707,adversarial,yes
1759,Is there a dining table in the image?,no,COCO_val2014_000000346707,adversarial,yes
1760,Is there a bowl in the image?,yes,COCO_val2014_000000346707,adversarial,yes
1761,Is there a cup in the image?,no,COCO_val2014_000000346707,adversarial,yes
1762,Is there a person in the image?,yes,COCO_val2014_000000346707,adversarial,no
1763,Is there a car in the image?,no,COCO_val2014_000000346707,adversarial,no
1764,Is there a person in the image?,yes,COCO_val2014_000000501898,adversarial,no
1765,Is there a car in the image?,no,COCO_val2014_000000501898,adversarial,no
1766,Is there a sports ball in the image?,yes,COCO_val2014_000000501898,adversarial,no
1767,Is there a baseball glove in the image?,no,COCO_val2014_000000501898,adversarial,no
1768,Is there a tennis racket in the image?,yes,COCO_val2014_000000501898,adversarial,yes
1769,Is there a chair in the image?,no,COCO_val2014_000000501898,adversarial,no
1770,Is there a person in the image?,yes,COCO_val2014_000000281766,adversarial,yes
1771,Is there a car in the image?,no,COCO_val2014_000000281766,adversarial,no
1772,Is there a bicycle in the image?,yes,COCO_val2014_000000281766,adversarial,yes
1773,Is there a motorcycle in the image?,no,COCO_val2014_000000281766,adversarial,no
1774,Is there a handbag in the image?,yes,COCO_val2014_000000281766,adversarial,no
1775,Is there a backpack in the image?,no,COCO_val2014_000000281766,adversarial,no
1776,Is there a truck in the image?,yes,COCO_val2014_000000245448,adversarial,no
1777,Is there a car in the image?,no,COCO_val2014_000000245448,adversarial,no
1778,Is there a person in the image?,yes,COCO_val2014_000000245448,adversarial,yes
1779,Is there a dining table in the image?,no,COCO_val2014_000000245448,adversarial,no
1780,Is there a motorcycle in the image?,yes,COCO_val2014_000000245448,adversarial,yes
1781,Is there a bicycle in the image?,no,COCO_val2014_000000245448,adversarial,no
1782,Is there a person in the image?,yes,COCO_val2014_000000510138,adversarial,yes
1783,Is there a car in the image?,no,COCO_val2014_000000510138,adversarial,no
1784,Is there a wine glass in the image?,yes,COCO_val2014_000000510138,adversarial,yes
1785,Is there a cup in the image?,no,COCO_val2014_000000510138,adversarial,yes
1786,Is there a couch in the image?,yes,COCO_val2014_000000510138,adversarial,no
1787,Is there a chair in the image?,no,COCO_val2014_000000510138,adversarial,no
1788,Is there a truck in the image?,yes,COCO_val2014_000000001171,adversarial,no
1789,Is there a person in the image?,no,COCO_val2014_000000001171,adversarial,no
1790,Is there a train in the image?,yes,COCO_val2014_000000001171,adversarial,yes
1791,Is there a traffic light in the image?,no,COCO_val2014_000000001171,adversarial,yes
1792,Is there a car in the image?,yes,COCO_val2014_000000001171,adversarial,no
1793,Is there a bus in the image?,no,COCO_val2014_000000001171,adversarial,no
1794,Is there a person in the image?,yes,COCO_val2014_000000100238,adversarial,yes
1795,Is there a car in the image?,no,COCO_val2014_000000100238,adversarial,no
1796,Is there a bottle in the image?,yes,COCO_val2014_000000100238,adversarial,yes
1797,Is there a dining table in the image?,no,COCO_val2014_000000100238,adversarial,no
1798,Is there a frisbee in the image?,yes,COCO_val2014_000000100238,adversarial,yes
1799,Is there a dog in the image?,no,COCO_val2014_000000100238,adversarial,no
1800,Is there a traffic light in the image?,yes,COCO_val2014_000000465418,adversarial,yes
1801,Is there a car in the image?,no,COCO_val2014_000000465418,adversarial,yes
1802,Is there a person in the image?,yes,COCO_val2014_000000465418,adversarial,yes
1803,Is there a dining table in the image?,no,COCO_val2014_000000465418,adversarial,no
1804,Is there a bus in the image?,yes,COCO_val2014_000000465418,adversarial,yes
1805,Is there a handbag in the image?,no,COCO_val2014_000000465418,adversarial,yes
1806,Is there a car in the image?,yes,COCO_val2014_000000392364,adversarial,no
1807,Is there a truck in the image?,no,COCO_val2014_000000392364,adversarial,no
1808,Is there a traffic light in the image?,yes,COCO_val2014_000000392364,adversarial,no
1809,Is there a bus in the image?,no,COCO_val2014_000000392364,adversarial,no
1810,Is there a person in the image?,yes,COCO_val2014_000000392364,adversarial,no
1811,Is there a dining table in the image?,no,COCO_val2014_000000392364,adversarial,no
1812,Is there a snowboard in the image?,yes,COCO_val2014_000000188958,adversarial,yes
1813,Is there a backpack in the image?,no,COCO_val2014_000000188958,adversarial,yes
1814,Is there a person in the image?,yes,COCO_val2014_000000188958,adversarial,no
1815,Is there a car in the image?,no,COCO_val2014_000000188958,adversarial,no
1816,Is there a skis in the image?,yes,COCO_val2014_000000188958,adversarial,yes
1817,Is there a dog in the image?,no,COCO_val2014_000000188958,adversarial,no
1818,Is there a clock in the image?,yes,COCO_val2014_000000436127,adversarial,no
1819,Is there a chair in the image?,no,COCO_val2014_000000436127,adversarial,no
1820,Is there a person in the image?,yes,COCO_val2014_000000436127,adversarial,yes
1821,Is there a dining table in the image?,no,COCO_val2014_000000436127,adversarial,no
1822,Is there a horse in the image?,yes,COCO_val2014_000000436127,adversarial,yes
1823,Is there a dog in the image?,no,COCO_val2014_000000436127,adversarial,no
1824,Is there a chair in the image?,yes,COCO_val2014_000000198397,adversarial,no
1825,Is there a dining table in the image?,no,COCO_val2014_000000198397,adversarial,no
1826,Is there a person in the image?,yes,COCO_val2014_000000198397,adversarial,no
1827,Is there a car in the image?,no,COCO_val2014_000000198397,adversarial,no
1828,Is there a sports ball in the image?,yes,COCO_val2014_000000198397,adversarial,no
1829,Is there a baseball glove in the image?,no,COCO_val2014_000000198397,adversarial,no
1830,Is there an oven in the imange?,yes,COCO_val2014_000000349936,adversarial,yes
1831,Is there a bottle in the image?,no,COCO_val2014_000000349936,adversarial,yes
1832,Is there a dining table in the image?,yes,COCO_val2014_000000349936,adversarial,yes
1833,Is there a person in the image?,no,COCO_val2014_000000349936,adversarial,no
1834,Is there a chair in the image?,yes,COCO_val2014_000000349936,adversarial,yes
1835,Is there a handbag in the image?,no,COCO_val2014_000000349936,adversarial,no
1836,Is there a person in the image?,yes,COCO_val2014_000000333756,adversarial,yes
1837,Is there a car in the image?,no,COCO_val2014_000000333756,adversarial,no
1838,Is there a sports ball in the image?,yes,COCO_val2014_000000333756,adversarial,no
1839,Is there a baseball glove in the image?,no,COCO_val2014_000000333756,adversarial,no
1840,Is there a tennis racket in the image?,yes,COCO_val2014_000000333756,adversarial,yes
1841,Is there a chair in the image?,no,COCO_val2014_000000333756,adversarial,no
1842,Is there a backpack in the image?,yes,COCO_val2014_000000474741,adversarial,yes
1843,Is there a skis in the image?,no,COCO_val2014_000000474741,adversarial,no
1844,Is there a clock in the image?,yes,COCO_val2014_000000474741,adversarial,yes
1845,Is there a chair in the image?,no,COCO_val2014_000000474741,adversarial,yes
1846,Is there a person in the image?,yes,COCO_val2014_000000474741,adversarial,yes
1847,Is there a car in the image?,no,COCO_val2014_000000474741,adversarial,no
1848,Is there a keyboard in the image?,yes,COCO_val2014_000000286342,adversarial,yes
1849,Is there a tv in the image?,no,COCO_val2014_000000286342,adversarial,no
1850,Is there a mouse in the image?,yes,COCO_val2014_000000286342,adversarial,yes
1851,Is there a chair in the image?,no,COCO_val2014_000000286342,adversarial,no
1852,Is there a laptop in the image?,yes,COCO_val2014_000000286342,adversarial,no
1853,Is there a person in the image?,no,COCO_val2014_000000286342,adversarial,no
1854,Is there a tv in the image?,yes,COCO_val2014_000000093948,adversarial,no
1855,Is there a person in the image?,no,COCO_val2014_000000093948,adversarial,no
1856,Is there a mouse in the image?,yes,COCO_val2014_000000093948,adversarial,yes
1857,Is there a chair in the image?,no,COCO_val2014_000000093948,adversarial,no
1858,Is there a laptop in the image?,yes,COCO_val2014_000000093948,adversarial,yes
1859,Is there a cell phone in the image?,no,COCO_val2014_000000093948,adversarial,no
1860,Is there a wine glass in the image?,yes,COCO_val2014_000000405740,adversarial,yes
1861,Is there a dining table in the image?,no,COCO_val2014_000000405740,adversarial,yes
1862,Is there a person in the image?,yes,COCO_val2014_000000405740,adversarial,yes
1863,Is there a car in the image?,no,COCO_val2014_000000405740,adversarial,no
1864,Is there a laptop in the image?,yes,COCO_val2014_000000405740,adversarial,yes
1865,Is there a tv in the image?,no,COCO_val2014_000000405740,adversarial,yes
1866,Is there a person in the image?,yes,COCO_val2014_000000304387,adversarial,yes
1867,Is there a car in the image?,no,COCO_val2014_000000304387,adversarial,no
1868,Is there a surfboard in the image?,yes,COCO_val2014_000000304387,adversarial,no
1869,Is there an umbrella in the imange?,no,COCO_val2014_000000304387,adversarial,no
1870,Is there a kite in the image?,yes,COCO_val2014_000000304387,adversarial,yes
1871,Is there a bicycle in the image?,no,COCO_val2014_000000304387,adversarial,no
1872,Is there a sink in the image?,yes,COCO_val2014_000000147165,adversarial,yes
1873,Is there a bottle in the image?,no,COCO_val2014_000000147165,adversarial,yes
1874,Is there a person in the image?,yes,COCO_val2014_000000147165,adversarial,yes
1875,Is there a car in the image?,no,COCO_val2014_000000147165,adversarial,no
1876,Is there a spoon in the image?,yes,COCO_val2014_000000147165,adversarial,yes
1877,Is there a cup in the image?,no,COCO_val2014_000000147165,adversarial,yes
1878,Is there a truck in the image?,yes,COCO_val2014_000000495311,adversarial,yes
1879,Is there a car in the image?,no,COCO_val2014_000000495311,adversarial,no
1880,Is there a person in the image?,yes,COCO_val2014_000000495311,adversarial,no
1881,Is there a dining table in the image?,no,COCO_val2014_000000495311,adversarial,no
1882,Is there an airplane in the imange?,yes,COCO_val2014_000000495311,adversarial,yes
1883,Is there a backpack in the image?,no,COCO_val2014_000000495311,adversarial,no
1884,Is there a banana in the image?,yes,COCO_val2014_000000312406,adversarial,yes
1885,Is there a person in the image?,no,COCO_val2014_000000312406,adversarial,no
1886,Is there a bowl in the image?,yes,COCO_val2014_000000312406,adversarial,yes
1887,Is there a spoon in the image?,no,COCO_val2014_000000312406,adversarial,yes
1888,Is there a cup in the image?,yes,COCO_val2014_000000312406,adversarial,yes
1889,Is there a bottle in the image?,no,COCO_val2014_000000312406,adversarial,yes
1890,Is there a tv in the image?,yes,COCO_val2014_000000515820,adversarial,no
1891,Is there a dining table in the image?,no,COCO_val2014_000000515820,adversarial,no
1892,Is there a clock in the image?,yes,COCO_val2014_000000515820,adversarial,yes
1893,Is there a chair in the image?,no,COCO_val2014_000000515820,adversarial,no
1894,Is there a person in the image?,yes,COCO_val2014_000000515820,adversarial,no
1895,Is there a car in the image?,no,COCO_val2014_000000515820,adversarial,no
1896,Is there an orange in the imange?,yes,COCO_val2014_000000031971,adversarial,yes
